,index,text,label
304,250,"He made some sexual advances at the woman in his office and @groped@ her repeatedly.
youdao: 他 对 办公室 里 的 一名 女性 做出 了 一些 性挑逗 ， 并 多次 抚摸 她 。
google: 他 对 办公室 里 的 那个 女人 进行 了 一些 性挑逗 ， 并 反复 摸索 她 。
opus: 他 在 办公室 里 那个 女人 的 办公室 里 做 了 一些 性挑逗 , 并 多次 摸 她 。
group_1:
ref:他对办公室里的那个女人进行了一些性挑逗 ,并反复摸索她 。
group_2:
ref:他对办公室的女性做出了一些性挑逗,并多次@抚摸@她。
group_3:
ref:她对办公室里的那个女人进行了一些性挑逗,并多次“抚摸”她。",
305,144,"The prince was @crowned@ in Westminster Abbey.
youdao: 王子 在 威斯敏斯特 教堂 加冕 。
google: 王子 在 威斯敏斯特 大 教堂 加冕 。
opus: 王子 在 威斯敏斯特 修道院 加冕
group_1:
ref:王子在威斯敏斯特教堂加冕 。
group_2:
ref:王子在威斯敏斯特教堂@加冕@。
group_3:
ref:王子在威斯敏斯特大教堂“加冕”。",
306,294,"@drift@ the boats downstream.
youdao: 把 船往 下游 漂 。
google: 顺水 漂流 。
opus: 船 在 下游 漂移
group_1:
ref:船往下游漂流。
group_2:
ref:船顺水@漂流@。
group_3:
ref:顺水“漂流”。",
307,318,"The children @wrestled@ in the garden.
youdao: 孩子 们 在 花园里 摔跤 。
google: 孩子 们 在 花园里 摔跤 。
opus: 孩子 们 在 花园里 摔跤
group_1:
ref:孩子们在花园里摔跤 。
group_2:
ref:孩子们在花园里@摔跤@。
group_3:
ref:孩子们在花园里“摔跤”。",
308,21,"Our basement @flooded@ during the heavy rains.
youdao: 我们 的 地下室 在 大雨 中 被淹 了 。
google: 我们 的 地下室 在 大雨 中 被淹 了 。
opus: 我们 的 地下室 在 暴雨 期间 被 淹没
group_1:
ref:我们的地下室在大雨中被淹没了。
group_2:
ref:我们的地下室在大雨中@被淹了@。
group_3:
ref:我们的地下室在被大雨“淹没”了。",
309,134,"This dress @fastens@ in the back.
youdao: 这件 衣服 是从 后面 扣 的 。
google: 这件 衣服 在 后面 系紧 。
opus: 这 裙子 在 后面 系紧 了
group_1:
ref:这件衣服在后面系紧 。
group_2:
ref:这件衣服在后面@系@。
group_3:
ref:这件衣服要从后面“系紧”。",
310,110,"@grind@ lenses for glasses and cameras.
youdao: 磨 镜片 的 眼镜 和 相机 。
google: 研磨 眼镜 和 照相机 的 镜片 。
opus: 眼镜 和 照相机 的 研磨 镜 。
group_1:
ref:磨碎眼镜和相机的镜片。
group_2:
ref:@摩擦@眼镜和相机的镜片。
group_3:
ref:“研磨”制作眼镜和照相机的镜片。",
311,57,"The cord is all @twisted.@
youdao: 绳子 全 拧 坏 了 。
google: 绳子 全扭 了 。
opus: 绳子 都 扭曲 了
group_1:
ref:绳子全弯曲变形了。
group_2:
ref:绳子都@扭曲变形@了。
group_3:
ref:绳子都“扭曲”了。",
312,201,"We @ascended@ the mountain.
youdao: 我们 登上 了 山 。
google: 我们 上 了 山 。
opus: 我们 攀登 了 山峰
group_1:
ref:我们登高上了山。
group_2:
ref:我们@登上@了山。
group_3:
ref:我们“登上了”那座山。",
313,231,"He @fastened@ the lock onto the door.
youdao: 他 把 锁 锁 在 门上 。
google: 他 把 锁 锁 在 门上 。
opus: 他 把 门锁 紧 了
group_1:
ref:他把锁在门上扣紧。
group_2:
ref:他把锁@锁在@门上。
group_3:
ref:他把门“锁紧”了。",
314,51,"Who @erased@ the files form my hard disk?
youdao: 谁 把 我 硬盘 上 的 文件 删除 了 ?
google: 谁 删除 了 我 硬盘 上 的 文件 ？
opus: 谁 删除 了 那些 文件   形成 我 的 硬盘 ?
group_1:
ref:谁清除了我硬盘上的文件？
group_2:
ref:谁把我硬盘上的文件@删除@了。
group_3:
ref:谁把我硬盘上的文件“删除”了？",
315,72,"@pin@ the needle to the shirt.
youdao: 把 针别 在 衬衫 上 。
google: 将 针别 在 衬衫 上 。
opus: 针 针插 在 衬衫 上
group_1:
ref:把针固定在衬衫上。
group_2:
ref:把针@别在@衬衫上。
group_3:
ref:把针“别在”衬衫上。",
316,207,"The rain water @drains@ into this big vat.
youdao: 雨水 排进 这个 大缸 里 。
google: 雨水 排入 这个 大桶 。
opus: 雨水 流 进 这个 大 酒缸
group_1:
ref:雨水排进这个大缸。
group_2:
ref:雨水@排进@这个大缸里。
group_3:
ref:雨水“排进了”这个大桶。",
317,282,"The athlete @pumps@ weights in the gym.
youdao: 运动员 在 体育馆 里 举重 。
google: 运动员 在 健身房 举重 。
opus: 健身房 的 运动员 泵 重量
group_1:
ref:运动员在健身房用泵输送重量。
group_2:
ref:运动员在体育馆里@举重@。
group_3:
ref:运动员在体育馆里“举”重。",
318,234,"The ship @landed@ in Pearl Harbor.
youdao: 这艘 船 在 珍珠港 登陆 。
google: 这艘 船 在 珍珠港 登陆 。
opus: 这艘 船 降落 在 珍珠港
group_1:
ref:这艘船在珍珠港降落。
group_2:
ref:这艘船在珍珠港@登陆@。
group_3:
ref:这艘船在珍珠港“登陆”。",
319,85,"They @poured@ water over the floor.
youdao: 他们 把 水 倒 在 地板 上 。
google: 他们 把 水 倒 在 地板 上 。
opus: 他们 倒水 倒 在 地上 。
group_1:
ref:他们把水倾倒在地板上。
group_2:
ref:他们把水@倒@在地板上。
group_3:
ref:他们把水“倒在”地板上。",
320,94,"@grind@ the spices in a mortar.
youdao: 用 研钵 把 香料 磨碎 。
google: 在 研钵 中 研磨 香料 。
opus: 用 迫击炮 磨碎 香料
group_1:
ref:用研钵把香料磨碎 。
group_2:
ref:用研钵把香料@磨碎@。
group_3:
ref:用“研钵”把香料磨碎。",
321,44,"@tread@ grapes to make wine.
youdao: 踩 葡萄 酿酒 。
google: 踩 葡萄 酿造 葡萄酒 。
opus: 用 葡萄 酿酒 。
group_1:
ref:踩碎葡萄酿造酒。
group_2:
ref:@踩@葡萄酿酒。
group_3:
ref:“用“葡萄酿酒。",
322,106,"It can @transform@ energy to light.
youdao: 它 能 将 能量 转化 为光 。
google: 它 可以 将 能量 转化 为光 。
opus: 它 可以 将 能量 转化 为光 。
group_1:
ref:它可以将能量改变形态变成光。
group_2:
ref:它可以将能量@转化@为光。
group_3:
ref:它可以将能量“转化”为光。",
323,28,"The wax @melted@ in the sun.
youdao: 蜡在 阳光 下 融化 了 。
google: 蜡在 阳光 下 融化 了 。
opus: 蜡在 太阳 下 融化 了
group_1:
ref:蜡在阳光下融化了。
group_2:
ref:蜡在阳光下@融化@了。
group_3:
ref:蜡在阳光下“融化了”。",
324,206,"We must @acknowledge@ the kindness she showed towards us.
youdao: 我们 必须 感谢 她 对 我们 的 好意 。
google: 我们 必须 承认 她 对 我们 表现 出 的 善意 。
opus: 我们 必须 感谢 她 对 我们 表示 的 善意 。
group_1:
ref:我们必须承认她对我们表现出的善意 。
group_2:
ref:我们必须@感谢@她对我们表现出的善意。
group_3:
ref:我们必须对她向我们表达的善意“表示感谢”。",
325,104,"The teacher @nodded@ when the student gave the right answer.
youdao: 当 学生 给出 正确 答案 时 ， 老师 点点头 。
google: 学生 答对 了 ， 老师 点点头 。
opus: 老师 在 学生 给出 正确 答案 时 点头 。
group_1:
ref:当学生给出正确答案时 ,老师点点头 。
group_2:
ref:当学生给出正确答案时,老师@点点头@。
group_3:
ref:当学生给出正确答案时,老师“点了点头”。",
326,267,"She @smashed@ her car against the guard rail.
youdao: 她 把 汽车 撞 在 护栏 上 。
google: 她 把 她 的 车 撞 在 护栏 上 。
opus: 她 把 她 的 车 撞 到 铁栏杆 上
group_1:
ref:她把她的车撞在护栏上 。
group_2:
ref:她把汽车@撞@在护栏上。
group_3:
ref:她把汽车“撞到了”护栏上。",
327,198,"The child @colored@ the drawings.
youdao: 孩子 给 图画 上 色 。
google: 孩子 给 图画 上 色 。
opus: 孩子 给 画画 上 彩色 的 颜色
group_1:
ref:孩子给图画上色 。
group_2:
ref:孩子给图画@上色@。
group_3:
ref:孩子给图画“上色”。",
328,202,"The horse finally @tugged@ the cart out of the mud.
youdao: 那匹马 终于 把 车 从 泥里 拖 了 出来 。
google: 马 终于 把 车 从 泥里 拖 了 出来 。
opus: 马 终于 把 推车 拖 出 泥土 了
group_1:
ref:马终于把车从泥里拖了出来 。
group_2:
ref:那匹马终于把车从泥里@拖@了出来。
group_3:
ref:那匹马终于把车从泥里“拖”了出来。",
329,269,"the pig was @rooting@ for truffles.
youdao: 猪 在 为 松露 埋根 。
google: 猪 正在 寻找 松露 。
opus: 猪 是 根 的 松露 。
group_1:
ref:猪正在翻寻松露。
group_2:
ref:猪正在@寻找@松露。
group_3:
ref:猪正在“寻找”松露。",
330,108,"She wanted to @buy@ his love with her dedication to him and his work.
youdao: 她 想 用 对 他 和 他 的 工作 的 奉献 换取 他 的 爱 。
google: 她 想 用 她 对 他 和 他 的 工作 的 奉献 来 换取 他 的 爱 。
opus: 她 想 用 他 对 他 的 奉献 和 工作 来 买 他 的 爱 。
group_1:
ref:她想用她对他和他的工作的奉献来买他的爱 。
group_2:
ref:她想用对他和他工作的贡献来@获得@他的爱。
group_3:
ref:她想用对他和他的工作的奉献来“换取”他的爱。",
331,211,"The bird @ruffled@ its feathers.
youdao: 鸟 竖起 羽毛 。
google: 那 只 鸟 竖起 它 的 羽毛 。
opus: 鸟儿 摇动 了 羽毛
group_1:
ref:鸟弄乱了它的羽毛。
group_2:
ref:鸟@竖起@羽毛。
group_3:
ref:那只鸟“摇动了”它的羽毛。",
